    ,name                    ,t4    ,p100  ,v100  ,deadline
3084,3e56122fa04d40760833881e,24    ,15    ,8     ,inf
3085,e26068722a712684c08507c9,329   ,187   ,99    ,inf
3086,57ec5803ed003b4c1fb46dd5,211   ,132   ,68    ,inf
3087,3a2b2cde3fbb22d2b17e8c2a,126   ,79    ,44    ,inf
3088,760833d66483b66028018b61,25    ,13    ,9     ,inf
3089,39f57a614dd659c995e95c30,23    ,15    ,7     ,inf
3090,9d33ad3c3750e88e2449425c,24    ,15    ,9     ,inf
3091,7b60cc3681b08198392ddfe4,130   ,80    ,41    ,inf
3092,6a75e2c6e92770f67564d000,45    ,25    ,13    ,inf
3093,8f2ee8d8c167af9da25292ee,44    ,24    ,18    ,inf
3094,a963d1a10edd8562f0e89ca0,57    ,31    ,20    ,inf
3095,bc2e030344ca4e2d019afb13,33    ,19    ,10    ,inf
3096,dc25af620a1eba2c59e999bc,465   ,254   ,147   ,477.0
3097,42f35daeaae6c26e0c43ffc9,35    ,18    ,11    ,inf
3098,bf551d9f4f0823e16678dab5,144   ,84    ,41    ,inf
3099,c6f996149e44b727929d7e38,23    ,12    ,8     ,67.0
3100,1214084e24f1a23cde5198c2,35    ,18    ,12    ,inf
3101,659a5292d10fbe001fd025c0,44    ,27    ,14    ,70.0
3102,99bf0cf884bced7052f875b9,45    ,23    ,13    ,inf
3103,2c4c4f81bb91d6aa434bca16,378   ,208   ,149   ,inf
3104,118690bc3a55626ff5839613,25    ,13    ,8     ,25.0
3105,98eb0cb8608624e09cf516a9,71    ,40    ,22    ,inf
3106,eb5cf477ed6898cebd99aeb1,844   ,471   ,236   ,inf
3107,651e5e4b0d5f059742883096,3934  ,2510  ,1400  ,inf
3108,d9ec4d5f9681c8fc69ed0582,24    ,13    ,8     ,inf
3109,99fb6ed13d0748d77dc184a8,23    ,13    ,7     ,inf
3110,51b7c69b99d0e2466b0eee9e,334   ,171   ,81    ,inf
3111,f12591c0fb427025c35feca8,76    ,50    ,30    ,inf
3112,fc86044e2a4b5cabecd9ebea,17091 ,10928 ,6876  ,inf
3113,e3ebf1acc2453cc649e0007e,42514 ,21786 ,10669 ,inf
3114,e628fdbd7be01291ab4c75f2,34    ,17    ,12    ,inf
3115,be3863921a9b0b926e17034f,306   ,201   ,112   ,inf
3116,a9b4045c1601821a8930096c,24    ,13    ,7     ,37.0
3117,e7d72cdf4e0e06bd89f49710,44    ,23    ,17    ,59.0
3118,bc0c540dacd2d8c9afc96d28,61    ,31    ,20    ,inf
3119,de63fdeec56de862a135e270,40    ,21    ,12    ,inf
3120,7e8f194eed91333793cfa75a,34    ,21    ,11    ,inf
3121,89d34e7f6aaf0cd2c0ef1383,153   ,82    ,47    ,inf
3122,efeeca0cb3080e5a1fe2602f,85    ,51    ,28    ,inf
3123,a3c8753326ffb1804fce4118,33    ,21    ,11    ,inf
3124,9ff5c6e213a9b6c69a077791,24    ,15    ,9     ,14.0
3125,00dc3067b65d35f2e7106abc,93    ,47    ,31    ,inf
3126,c44beb429dfde432be69ef69,24    ,13    ,9     ,inf
3127,4553efd7644bc6f5f99f2569,46    ,30    ,22    ,inf
3128,c7354c5f3e56123627cc982f,173   ,96    ,54    ,inf
3129,b2c6ccf90ffc9c15733579ef,48    ,31    ,16    ,inf
3130,46149253a4f854fe1734de67,211   ,132   ,74    ,inf
3131,2495f62b9a9ad88425a9f851,24    ,13    ,9     ,inf
3132,f5b40a59656c1429a36b060d,24    ,15    ,8     ,inf
3133,e473a774f4569ba5d7148855,322   ,187   ,103   ,inf
3134,1e7ab16f6f8cea5b6d6d888a,29304 ,14813 ,7700  ,inf
3135,15d01c88e4391ef18733f896,54    ,32    ,17    ,inf
3136,8ad695f7d9d197a0b9b7f65f,34    ,20    ,11    ,inf
3137,06092cf1678a6751dc30787f,34    ,20    ,11    ,85.0
3138,9da9fdd4117b808e0d0b3d97,73    ,39    ,19    ,255.0
3139,23ca405bdd371f1d835e9326,81    ,44    ,24    ,inf
3140,f02d5527086ddf85816755ee,59    ,31    ,17    ,inf
3141,f7cfbe86d952ce0d87e30d06,198   ,124   ,77    ,175.0
3142,888d1348250c519919f50b30,6392  ,4384  ,2472  ,18950.0
3143,b2f9909dc51d81aca37a6d9b,15653 ,12066 ,5927  ,inf
3144,e8bfb61b4e554d25c2a3a12d,23    ,14    ,7     ,inf
3145,a20f26f59e053e444f1c2de8,35006 ,20142 ,12638 ,inf
3146,d80814f1ae2f5656f60b36f1,434   ,219   ,146   ,inf
3147,7e0b1cbcd0ec632a1eddf6cd,80    ,40    ,25    ,inf
3148,ea34508f3ccfd686cc5771ca,34    ,18    ,11    ,inf
3149,2d7294c8287a2143c0176645,24    ,13    ,8     ,inf
3150,0750542029b1e6b3ba871d58,226   ,119   ,66    ,inf
3151,5388fc9c331c3603dcf98ef1,23    ,15    ,8     ,inf
3152,a5230299917668d350782269,128   ,70    ,54    ,inf
3153,6bf51edb7565026c84b0d259,122   ,62    ,42    ,inf
3154,f533e1b2730fe019fade89e5,239   ,155   ,88    ,inf
3155,e5f4dc3b2223ac3b58d3de30,23    ,15    ,9     ,inf
3156,d00ee485a03ea32c08c7a747,24    ,13    ,8     ,inf
3157,b048fd2e720dd43eaf28d94d,76    ,39    ,25    ,75.0
3158,4eb4c0222cc1531abd3f883c,150   ,86    ,58    ,97.0
3159,beb9e45f265c36e6a026d9fc,114   ,62    ,39    ,inf
3160,703c81e1a8b1fa13e2a85074,34    ,23    ,10    ,inf
3161,d79e3d467d6d2f790fcacd2b,54    ,30    ,17    ,122.0
3162,c97f4083b6620188a6c304a0,34    ,18    ,13    ,inf
3163,4f1e8c009714e56a8c52ac2d,8278  ,5081  ,2841  ,inf
3164,6c74ecfbe8cc02762b16dbc5,25    ,13    ,8     ,inf
3165,b12138bdcc5495f4e14e57fa,72    ,36    ,20    ,inf
3166,079e77c5c2e32d01a84b24ef,25    ,13    ,9     ,inf
3167,522fe7fd181771f564dd7eeb,910   ,483   ,236   ,inf
3168,76135cd93b873dbc82e5b727,1968  ,1020  ,566   ,inf
3169,94606d2fbbe59ee2edea065a,179   ,96    ,57    ,200.0
3170,e5eaaa94c4c80f843192e874,64    ,34    ,21    ,inf
3171,f26e4ea45129e659594a0903,2073  ,1139  ,766   ,1817.0
3172,59cf58e6f66ee91cbfbf400c,185   ,116   ,57    ,inf
3173,9697603a23619607193b2f20,54    ,34    ,20    ,inf
3174,022955e9cbbab1c59e9f5238,114   ,69    ,37    ,inf
3175,3ea1c3343c11d9ee7e70e4b8,25    ,16    ,7     ,inf
3176,cfdb56e460a08d937e92b243,133   ,106   ,52    ,139.0
3177,b14eb150bda2f8f279deeec7,34    ,19    ,12    ,inf
3178,bc5b3f92c33f75dc18ee7bcd,11875 ,7405  ,4632  ,inf
3179,9db43026bd16b8292fb6cec3,64568 ,35870 ,20294 ,inf
3180,b9d01ef7c739438328b31967,24    ,13    ,9     ,inf
3181,6454d743c1db4ce11cdd34d7,50    ,31    ,22    ,75.0
3182,206bf0a6fceb4f0dee357309,43    ,23    ,15    ,76.0
3183,9f8fe627170ce2af94b17b6c,24    ,14    ,8     ,inf
3184,01c7dc1fa684581e7577b231,23    ,14    ,8     ,inf
3185,720004eeaed7e47dfdc2ed34,276   ,124   ,94    ,204.0
3186,2a4fa94ca3178b41d9f14697,4481  ,2391  ,1735  ,inf
3187,c92d39798f0f4d89e9702798,196   ,125   ,77    ,inf
3188,afbc47e72dac96b92d633c1c,353   ,179   ,94    ,564.0
3189,017d2a5aff8e8d501180963b,33    ,21    ,10    ,87.0
3190,488d079abd12e8328175e10d,23    ,15    ,7     ,inf
3191,e21fe281f63c72e40bc05d29,319   ,189   ,109   ,inf
3192,9dd0c1c2cd7952d2912c90a5,24    ,12    ,7     ,inf
3193,82d2f9e9bb76462a1c1b85c5,23    ,13    ,7     ,47.0
3194,cef3366ac227036dcdc645ca,35    ,22    ,14    ,inf
3195,0daf9cf2b8c1cdf31c74e064,32    ,18    ,11    ,inf
3196,0559d3e3937db5b5ed5dbedb,24    ,13    ,8     ,inf
3197,29023cea2078973c297e23de,23    ,13    ,8     ,inf
3198,90f01ad3209a12a110f71a67,23    ,13    ,7     ,inf
3199,0e46fd058dfe0f583b768692,23    ,13    ,9     ,inf
3200,1ca050f0f77aab10b02fc469,489   ,252   ,122   ,772.0
3201,d3a4a462471f30a1d3cec8bb,66    ,41    ,24    ,inf
3202,a277b84b338ae27700c9382d,54    ,30    ,14    ,inf
3203,26a5a9176bd1e64dd524a86a,658   ,357   ,211   ,inf
3204,b135d4a3efc9374b9cb63cc1,87    ,51    ,25    ,inf
3205,a06b600d73d3ebdf1da383fa,33    ,18    ,10    ,inf
3206,faab488eaa5dd889b162b792,564   ,301   ,192   ,inf
3207,de03fc837af6c7911a94b0dc,23    ,12    ,9     ,inf
3208,0de463dccb2bc0e827436a2d,24    ,12    ,8     ,inf
3209,afed05d50b5d6a185a5688ce,1402  ,915   ,561   ,inf
3210,42f6a10628cb11b84cfef34f,34    ,20    ,11    ,inf
3211,227387e21bf4b201eb9536e9,34    ,19    ,10    ,inf
3212,eeb143c7ca79c2966e7ebfe1,283   ,149   ,84    ,inf
3213,5f126315567e38d0e358f4a2,23    ,14    ,8     ,inf
3214,b9753189955eb8e993adf7f8,3424  ,2047  ,1044  ,inf
3215,cf8928fac6e47fe77c0c2a24,34    ,17    ,11    ,40.0
3216,2d7227d9e619cbafaf2c3155,68    ,39    ,20    ,inf
3217,696c410d3a03a1308712069e,50    ,27    ,16    ,inf
3218,63e9e5eb14381abd365a973b,51    ,31    ,19    ,inf
3219,3cc4e8e1fb8be64bc87a7434,23    ,12    ,9     ,inf
3220,428b61bcb8b07c2da28ab112,23    ,14    ,9     ,inf
3221,da5d370e96231f3a05b36322,24    ,14    ,7     ,inf
3222,2968274ebc878146fa618b76,77    ,50    ,28    ,inf
3223,05a2db33a05ac3a8e039297b,136   ,71    ,45    ,inf
3224,54eb246ecc064c2ba31a9d36,95    ,58    ,38    ,79.0
3225,76a24ba2f4f7baadc3b6b8d3,51    ,29    ,19    ,53.0
3226,5f8cc8c5082d98a06943654c,76    ,50    ,27    ,inf
3227,ce7bca89e065cb34b44e4ea3,24    ,15    ,7     ,46.0
3228,55a63a70a35237cfdd4dacaf,93    ,60    ,32    ,inf
3229,03001caa5c8ae3753ec927fd,44    ,27    ,16    ,inf
3230,f41734c0a710bdb21153bf8e,7360  ,3687  ,2314  ,inf
3231,7514ef74ef5dc171c3d6f1ac,23    ,15    ,9     ,inf
3232,81d38dceebf8b9b4d3405b53,52    ,27    ,20    ,inf
3233,f674229239848c8561ffd2bc,2110  ,1357  ,609   ,inf
3234,989a84c59ca777b952c1ab15,375   ,231   ,141   ,inf
3235,b17f0c06c10a668da7875b60,76    ,48    ,22    ,inf
3236,151869a2a14e9f1a80194902,33    ,18    ,10    ,inf
3237,bfcb25bbfa9c9afbc20c63fb,515   ,357   ,183   ,inf
3238,d75add16d4848634b285901d,170   ,94    ,67    ,inf
3239,c43c371c0c43e643c5719120,578   ,299   ,165   ,inf
3240,e59a5ab2d1bcb99a3a479be1,65    ,39    ,24    ,inf
3241,f9310e42d70c97128373b154,663   ,341   ,195   ,inf
3242,757bfd2db3e13e755119915e,1203  ,718   ,403   ,inf
3243,eaddabe66251aaa9eba36c05,23    ,13    ,9     ,40.0
3244,bf49d04762181c1efedb035e,57    ,30    ,19    ,inf
3245,64cfdd53fd10ba1d193242dc,52    ,31    ,18    ,inf
3246,8f8b63d2f6c6ccbc46d4e9b7,24    ,14    ,8     ,inf
3247,faf98f4bc9ce2101721be3eb,361   ,198   ,124   ,652.0
3248,b90c908618058143bd4b17eb,24    ,12    ,8     ,inf
3249,8019e2d3b5a40e6035f9d4f2,24    ,12    ,9     ,inf
3250,bcedf99993e7b03b1a37ed79,23    ,14    ,9     ,inf
3251,5adebee33a20202b78aebaae,23    ,15    ,7     ,inf
3252,c16018a59ea590a47b7eb909,25    ,15    ,9     ,inf
3253,3523151856ad6a97801ab381,84    ,50    ,23    ,inf
3254,627d0a69fdc67d428e7194a1,24    ,15    ,9     ,inf
3255,794ace3717bf48ee838b2cb9,225   ,135   ,88    ,inf
3256,beb4f47fb746a9c6edad8837,24    ,16    ,7     ,inf
3257,63f285ea380cd10cfef16286,5093  ,3396  ,1954  ,9531.0
3258,63b102c2d79054dd91d0799a,34    ,22    ,13    ,inf
3259,d2eb4bac99afe36431ac78dd,26    ,15    ,9     ,32.0
3260,d08b5678d0e9c235a35e3ef4,73    ,41    ,23    ,inf
3261,8d4b6dc901c90ba1428cccbb,24    ,13    ,7     ,19.0
3262,b1a2e5c37aa55dec9f4bc23c,72    ,44    ,25    ,inf
3263,38f0f144ac616f02e15a109e,24    ,13    ,9     ,inf
3264,2b892104bc5dc446c1faf3b8,109   ,60    ,41    ,177.0
3265,2665ba06280445ec0b8fa9f5,23    ,15    ,7     ,inf
3266,6c3c4119e6d54362ec691807,174   ,103   ,57    ,520.0
3267,e9fc5dcfb0dde8fed9e815a9,34    ,18    ,11    ,inf
3268,efe585be4a9740244678039d,75    ,41    ,21    ,inf
3269,deb32cbf878aefd3fc443c79,345   ,192   ,126   ,inf
3270,71ccbb06c96487d3485a12bc,23    ,13    ,8     ,inf
3271,87aa26ef323d49cd8ba7ad82,24    ,14    ,7     ,inf
3272,4e4245c7b8e8c399ea6ba920,34    ,20    ,13    ,inf
3273,6efddcf45a59b16930335e10,34    ,17    ,13    ,inf
3274,6e24ac7a34667c13ab7975e0,154   ,99    ,56    ,inf
3275,2c3a334d92d785a7e69c88fe,252   ,141   ,84    ,inf
3276,375087d16f3dbba1de1bb79d,24    ,12    ,8     ,20.0
3277,d5cc1ed1856e3dc04e1b2452,834   ,482   ,261   ,inf
3278,ab49b8f1536c86cdb00ff1e6,37    ,20    ,11    ,inf
3279,79e3fc9f3f65e52807203462,25    ,13    ,9     ,inf
3280,60566504c227f6ab278ebed1,23    ,13    ,7     ,inf
3281,3378a326b189e98b960a1772,33    ,21    ,13    ,inf
3282,39603a932f0cc27cff272aa3,24    ,13    ,7     ,inf
3283,7f4745399a9140e4a9fed51f,82    ,41    ,24    ,inf
3284,0f297cae12ed28676fea472e,44    ,23    ,16    ,inf
3285,ab8ad76bed97c7c5c7143212,4739  ,3223  ,1685  ,inf
3286,1fa5703e41aae6d570faccf5,7070  ,4584  ,2774  ,inf
3287,bc6a6e9474f2bd0bbdec2091,24    ,15    ,8     ,inf
3288,b92ffaf4e61187ac540858f7,515   ,285   ,181   ,inf
3289,b8823fe24cfb3b2abac94b61,95    ,61    ,32    ,inf
3290,2b8d5368bbda4643d2e04615,25    ,13    ,9     ,inf
3291,ac8416166d5adacbd6b93671,2349  ,1179  ,869   ,inf
3292,a8c6433438489853813aeadc,315   ,164   ,95    ,inf
3293,b74f5d9351283e16cc6eba47,630   ,372   ,183   ,547.0
3294,32730a7e24b4686e948f6fe6,24    ,12    ,7     ,inf
3295,65e5be4945de6f5792b8003a,21376 ,11393 ,8222  ,inf
3296,332f5c91416f8e4399403277,23    ,14    ,7     ,18.0
3297,4f2664870968f28da5a6b560,24    ,14    ,7     ,76.0
3298,4a4077d5d23ff16e2b51a0fb,24    ,15    ,9     ,34.0
3299,b710e53f53fede537837a92c,26    ,13    ,10    ,inf
3300,ae3616fa11d87df3f650f0ed,569   ,303   ,165   ,inf
3301,bf51c8f5a200276083448675,24    ,14    ,7     ,inf
3302,b4310e5b0d1b471dac266a3b,23    ,12    ,7     ,inf
3303,e6bfc141126b721e407ca1b7,617   ,270   ,190   ,inf
3304,b77e13e76f99ac3c53f67621,193   ,108   ,58    ,inf
3305,c182e30e2c1f71d318d4a40c,23    ,12    ,7     ,51.0
3306,2b8dff6960d4b99b4c417fe6,500   ,246   ,166   ,inf
3307,28f04219a02985de5f23637b,22    ,14    ,7     ,inf
3308,5d62833e37a74e046e5b7bc5,592   ,313   ,204   ,436.0
3309,417e36550e38433622d44831,34    ,21    ,13    ,inf
3310,08317706591a2ce749728184,32570 ,19543 ,12170 ,inf
3311,90c0d0249597ed20beae3d95,123   ,71    ,31    ,inf
3312,4faa4ec07b2480eaba3fbe97,624   ,294   ,188   ,620.0
3313,c32cae3b0140cd533d0e19f5,680   ,325   ,200   ,inf
3314,8ac076b20f936e50d6a544e0,24    ,14    ,7     ,inf
3315,852c8356aad8fafbe151fcff,143   ,65    ,42    ,inf
3316,3abf250b01893206e5e8dd6b,47    ,24    ,16    ,inf
3317,650c93b0b26ba833fc0ec457,645   ,281   ,185   ,inf
3318,78806823c0a2b82860e28498,54    ,30    ,18    ,inf
3319,0428f8a2a56e18971499399e,24    ,12    ,7     ,inf
3320,3698b6b23c116d342e4d3c55,56    ,30    ,20    ,inf
3321,7b92b23143c1822ed1f9d8dc,44    ,23    ,15    ,inf
3322,7581254ae07dd292233fe0c8,81    ,50    ,32    ,inf
3323,a027b4f2aca38ee80d30cb6a,24    ,13    ,8     ,inf
3324,ebf1679832f9c1968fea7b78,23    ,14    ,7     ,14.0
3325,06525cb9126cb70f320b87e6,23    ,14    ,7     ,inf
3326,9c028e0f3e0c870edd859459,619   ,353   ,213   ,1032.0
3327,01afe3d0f2d2f148775f0ee0,24    ,13    ,9     ,inf
3328,b5db00b3302dc9518f95e5be,148   ,76    ,44    ,193.0
3329,efe08fb127531e7bce7f8ddc,55    ,29    ,18    ,inf
3330,df35cf73a562959a67dc3017,24    ,14    ,7     ,inf
3331,431405230a9d279eafcb4df7,48    ,28    ,19    ,inf
3332,6231b025c7210a9273bf9d40,24    ,13    ,8     ,28.0
3333,653546ba0ac457676811dc87,916   ,471   ,298   ,1564.0
3334,5fe309159974e007d6e5a41b,60    ,34    ,17    ,inf
3335,e15edcb7216dbbe810b6073f,33    ,21    ,11    ,inf
3336,aff9c65845c8922d6b3dd3c9,77    ,51    ,32    ,inf
3337,b594ec5e4a8b742b32dca4f3,23    ,13    ,7     ,inf
3338,5ad573250bf5238e45130c6c,53    ,27    ,18    ,56.0
3339,bfc75510b0f2ecf616e88154,348   ,181   ,96    ,inf
3340,6e8e2738e9eb914d725f18fb,64    ,35    ,17    ,inf
3341,aa5d5095c194a121329ed302,33    ,20    ,11    ,inf
3342,51fd8edd239ffc689cf611ed,454   ,235   ,177   ,1269.0
3343,3d6683955e755c6afe8246bf,33    ,21    ,12    ,inf
3344,82cdbe7c48ff9f0c590e5dc4,39110 ,15270 ,11843 ,inf
3345,295b11ce282b244e7c5420ba,62    ,31    ,22    ,inf
3346,b9ba819585b3bc058332ebd1,98    ,60    ,38    ,inf
3347,502f1b6b2eb543c109c567b0,139   ,72    ,47    ,inf
3348,77a33f4c91a8244df12d8f80,562895,297198,161739,inf
3349,8b4a24b597592df6c66a72a5,24    ,16    ,7     ,inf
3350,a640c0caedc032edf0b805a8,24    ,13    ,9     ,inf
3351,51296831f1ba20c02308fad4,23    ,14    ,9     ,inf
3352,d8db415534b30f8fca249f96,44    ,28    ,15    ,inf
3353,85ef6a02ac71d28ec25dd98b,43    ,24    ,15    ,inf
3354,3e079b5fa8ce4f5dd6f16629,44    ,24    ,16    ,inf
3355,8427cd2dce71ab8fe7a92077,24    ,15    ,9     ,inf
3356,23130dbb8f6b7819e5be4200,33    ,19    ,11    ,inf
3357,6bdd7b3a91bf34ddfa5a6c75,55    ,30    ,22    ,inf
3358,ca48e00209c6bb4b238a3a15,24    ,14    ,9     ,inf
3359,e4668aae6d4b7ababe0da330,120   ,68    ,45    ,inf
3360,45723223a73bd999126e558f,24    ,13    ,8     ,inf
3361,57ff019bcb6ecc48bc399336,46    ,30    ,15    ,inf
3362,2f6551dbf16a5c8907eb8116,323   ,182   ,116   ,inf
3363,97db0ee3da0b243346f25268,33    ,20    ,13    ,inf
3364,bdeb2d743919e9fa2616f9f0,64    ,40    ,26    ,113.0
3365,8b23008e1d974edd63cf03c0,23    ,15    ,8     ,21.0
3366,b8b8e53adecc4ae6f3cf1c45,23    ,14    ,7     ,16.0
3367,1cdab2acc8e9afbb30accbd9,78    ,43    ,22    ,inf
3368,317247d83f288ba4394b2f7e,37    ,22    ,15    ,inf
3369,f6302a6f269445d247541c2a,44    ,23    ,16    ,inf
3370,0a05dc06fd272a8a2dd40862,51    ,34    ,20    ,126.0
3371,ba9d7e7597206550d790710a,543   ,289   ,187   ,inf
3372,a9ec90f2abc857998fadb63c,697   ,387   ,202   ,inf
3373,ab2e1c869a8fa928e141f7d0,44    ,27    ,13    ,inf
3374,8a0e332efa00ed2d9bef1563,24    ,12    ,7     ,inf
3375,96720688839adf96537a7e1c,34    ,20    ,12    ,inf
3376,fe309b624167b87b933ec8e1,376   ,192   ,112   ,inf
3377,04c2ba87ad58e9707dc4b424,41    ,24    ,13    ,inf
3378,07f3fe2a72276cc9d381ef35,25    ,15    ,8     ,63.0
3379,333098f77dc07252843e2413,33    ,20    ,11    ,inf
3380,5285a41653b20e8293ecff3f,219   ,137   ,81    ,629.0
3381,d5b8354a6ed897b89a5d1aee,23    ,12    ,8     ,inf
3382,7c6438ffa42f12fe546e8892,3470  ,2301  ,1119  ,inf
3383,6387722d21da46acd4a2e117,23    ,15    ,7     ,inf
3384,181cd00c403b940db6e7485e,45    ,27    ,17    ,inf
3385,3bdffc309df40179f731b7cf,23    ,15    ,9     ,inf
3386,09bbab4a3d74db67915478be,52569 ,34593 ,19285 ,inf
3387,6da91d3bd155d9da74643642,368   ,186   ,100   ,inf
3388,74a52f31f7ad3e3bf5a19fbf,112   ,68    ,42    ,inf
3389,8c8bafab5214723dcd45be96,74    ,41    ,23    ,inf
3390,7c27d2aa31bdaaf0adb63be3,11298 ,5835  ,3533  ,inf
3391,713d9b0d19eeb8263ce4a424,146   ,93    ,45    ,151.0
3392,83e104702bf3c884ffc7bc6e,33    ,18    ,11    ,inf
3393,d4af8e327faff5ccd1642cc1,24    ,16    ,8     ,inf
3394,95c3264434554a358461f014,23    ,13    ,9     ,inf
3395,6b46f04873339963b508dae0,438   ,254   ,140   ,inf
3396,de7710509e104bafd38680b1,24    ,15    ,7     ,inf
3397,9c74d8cf83dca7e829592ab0,33    ,21    ,11    ,23.0
3398,751dcc77618812be0c4ac4e2,24    ,14    ,7     ,inf
3399,9a98e0e2af88c1eb8b367931,46    ,24    ,17    ,inf
3400,67fd23d35d07ee25e4ed2666,26    ,17    ,8     ,inf
3401,3332f540e9d1c86603442753,23    ,12    ,7     ,inf
3402,9132d58112ba9b82678fe67d,24    ,13    ,7     ,inf
3403,5536b507f7bdc398ae7aa062,346   ,189   ,98    ,inf
3404,d99910b449f26dbc0134e81c,66    ,40    ,19    ,56.0
3405,c150ed97b6fabbc8791219a6,24    ,12    ,9     ,inf
3406,9cebd99184a6f5c5e52d6223,23    ,13    ,7     ,inf
3407,d9ea07db125ebcc8b54afce3,72    ,40    ,21    ,inf
3408,7643efab94bc449afdf7b88f,15732 ,8921  ,5356  ,inf
3409,a07baa79035a6d53cd654de4,24    ,13    ,8     ,29.0
3410,10bd555716c7d947343555b5,94    ,51    ,40    ,inf
3411,b8e18065d6608aae55df3ddf,48    ,31    ,18    ,70.0
3412,93ccd5a2d7874d8d60ab9059,41    ,25    ,16    ,inf
3413,00dc2978fb79e80b5602e138,43    ,25    ,17    ,inf
3414,c83fa9ec8aefe8fc0498170e,59    ,31    ,19    ,inf
3415,dba6322fbb1aa265cb6d0945,34    ,18    ,13    ,inf
3416,581bcf69bf756a3a95bf4a5f,24    ,15    ,8     ,inf
3417,93efdc78406aaad81b855a76,821   ,545   ,288   ,inf
3418,be78246a592ae43b2b15d54c,43    ,22    ,12    ,inf
3419,5cb18ce89af85f112c5f4a07,25    ,13    ,7     ,inf
3420,e3fec5aa9060ea9c0c251437,86    ,52    ,33    ,inf
3421,e50181aa0e26d532b3cfaa60,34    ,19    ,11    ,inf
3422,95a934ca969cc8ba2b715c46,23    ,14    ,9     ,inf
3423,2d74cfda5cc6942e1158dcd0,561   ,324   ,181   ,inf
3424,8d6412ff127a9adbd81bf944,53    ,30    ,14    ,inf
3425,a2c20d3c5aaa0d60d9943a03,23    ,15    ,9     ,20.0
3426,4533ef094ea9f02fe92d9120,131   ,67    ,52    ,127.0
3427,22b31960cd9b1b6612cd29c1,58    ,31    ,18    ,inf
3428,2cabb39ab115c6719b53a787,24    ,12    ,9     ,inf
3429,6ec16c0c2c1aca671507da74,71    ,40    ,22    ,inf
3430,a6d5f880f8277f76485811e4,24    ,13    ,8     ,inf
3431,e3eccbd0d50f1167480726f8,24    ,13    ,7     ,inf
3432,7ad4f507b649698b71317ab5,28    ,14    ,9     ,inf
3433,b9c806a37263edddfa9e4692,537   ,352   ,223   ,inf
3434,1ddd5fc71f4f171dcbd27468,58    ,31    ,20    ,inf
3435,f3cf183431c4d912f31a2b95,287   ,185   ,113   ,inf
3436,11ff2b094628b30b61680716,404   ,202   ,118   ,inf
3437,210014bc9bc06ca3ff5b5018,55    ,32    ,16    ,inf
3438,64e3716390953167ce001960,16805 ,8683  ,4200  ,inf
3439,d6a06cea12bdc897f4117b27,77    ,40    ,21    ,inf
3440,d755167f30e96e5e13538463,1861  ,1051  ,660   ,inf
3441,41ef2bd54645441218e22111,76    ,49    ,26    ,84.0
3442,ecc1ed2b9b0054e771c705b8,33    ,19    ,10    ,39.0
3443,fa0bdc0dc73c7c7fb294d6df,135   ,81    ,44    ,203.0
3444,0fd452293c0b1c08f3f56bbb,70    ,40    ,22    ,107.0
3445,04571caf304d0e8cf8ee4084,44    ,26    ,13    ,inf
3446,b0db27356be030ce525feacc,230   ,129   ,95    ,inf
3447,8a067b4eadb2f9cb5e9022e2,326   ,183   ,93    ,597.0
3448,a01c445da85c83191f2bdc62,3932  ,2545  ,1500  ,inf
3449,297fd276fcd54527003ae78d,6764  ,3829  ,2128  ,inf
3450,a3fbe18c40bd3f49f5476a9b,130   ,72    ,44    ,inf
3451,a2b5a479d91e0ea21c71e4f9,189   ,124   ,65    ,inf
3452,1add5ab9cb8223c9bba011ce,34    ,17    ,12    ,inf
3453,32a19b7716003540311372e9,34    ,22    ,11    ,inf
3454,ff685919bfe273b98d55a172,558   ,340   ,182   ,inf
3455,5384fdafd59c8275f183e557,57    ,30    ,17    ,25.0
3456,ad43a1bab4b841a0e4ba947b,293   ,187   ,118   ,579.0
3457,0b2ce94db87c09d1c946281a,44    ,25    ,16    ,107.0
3458,b97c1137802c7239003d1837,49    ,31    ,17    ,inf
3459,8653ca0eecd545aac5a27ad2,78    ,40    ,28    ,inf
3460,ac3305debc89bd695cb460c5,33    ,19    ,12    ,inf
3461,9ae726c9289d8d2d55d60286,57    ,31    ,21    ,inf
3462,d5bd594629a61d2a5b402ac7,23    ,15    ,7     ,inf
3463,99b1a98bf20c7646392645b4,352   ,198   ,92    ,inf
3464,e5f55b6b34f0ab74f8a49806,569   ,303   ,208   ,inf
3465,82e5f32ffcb8d18d62eff918,34    ,17    ,10    ,inf
3466,1ea6aecdbd88a0e2bf5d71b3,23    ,12    ,9     ,25.0
3467,1c5beb68aeeedaccea9ba047,48    ,30    ,14    ,inf
3468,ef0ac683aba3e8ea9cc0a9b9,62    ,37    ,21    ,inf
3469,86a1b6753b2c6208cd59c683,132   ,89    ,51    ,154.0
3470,07e6f91f9a3a6a8b9d82e84d,3320  ,2040  ,1043  ,inf
3471,c3a7b730cedddfc46bf1e33d,556   ,330   ,180   ,inf
3472,42b2a620a6c6773ace888573,82    ,43    ,31    ,inf
3473,337e61628255857e1e90a712,32    ,18    ,9     ,inf
3474,d76dd09e3d08f767815146db,50    ,30    ,19    ,inf
3475,e579908e22423a32d25b13b3,213   ,115   ,68    ,119.0
3476,fdf8fe0881ab33b02e24a20f,225   ,142   ,84    ,inf
3477,0aeafb4768688682c45df1c9,35    ,22    ,13    ,inf
